epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.918509840965271,9.999999747378752e-06,0.25132042169570923,0.9629436135292053,0.11518499255180359
1,0.9424545168876648,9.999999747378752e-06,0.17009203135967255,0.9770354628562927,0.07831520587205887
2,0.9530240893363953,9.999999747378752e-06,0.130894735455513,0.9791231751441956,0.06829362362623215
3,0.9562210440635681,2.9999998787388904e-06,0.11752050369977951,0.980167031288147,0.06652922183275223
4,0.9585046172142029,2.9999998787388904e-06,0.10602636635303497,0.9806889295578003,0.06553208827972412
5,0.9596790075302124,2.9999998787388904e-06,0.10573159158229828,0.9806889295578003,0.06345894187688828
6,0.9615710973739624,8.999999749903509e-07,0.09810283780097961,0.9812108278274536,0.06381673365831375
